OTU.ID	Taxon	Confidence
ASV16666	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata	0.99998883
ASV16667	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999995011
ASV16668	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999948764
ASV16669	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium;uncultured bacterium	0.916132052
ASV16670	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured	0.997883854
ASV16671	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured Isosphaera sp.	0.999907666
ASV16672	Archaea;Euryarchaeota;Thermoplasmata;Marine Group II;uncultured archaeon;uncultured archaeon;uncultured archaeon	0.974969273
ASV16673	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.982695472
ASV16674	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured planctomycete;uncultured planctomycete	0.983460083
ASV16675	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae	0.849108469
ASV16676	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured;uncultured Polyangiaceae bacterium	0.948460174
ASV16677	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales	0.894450838
ASV16678	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Fimbriiglobus;uncultured bacterium	0.792668064
ASV16679	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.99429223
ASV16680	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium;uncultured bacterium	0.791683074
ASV16681	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.834118741
ASV16682	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.998435687
ASV16683	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.848139189
ASV16684	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured Chloroflexi bacterium	0.999993148
ASV16685	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.813333215
ASV16686	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter	0.999904219
ASV16687	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999996706
ASV16688	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured Myxococcales bacterium;uncultured Myxococcales bacterium	0.990362695
ASV16689	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured bacterium	0.866561567
ASV16690	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999998567
ASV16691	Bacteria;Rokubacteria;NC10;Rokubacteriales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.980475513
ASV16692	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;PMMR1;uncultured bacterium	0.99746354
ASV16693	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999998089
ASV16694	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured planctomycete;uncultured planctomycete	0.715197255
ASV16695	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.794955154
ASV16696	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured soil bacterium;uncultured soil bacterium	0.860510175
ASV16697	Bacteria;Proteobacteria;Deltaproteobacteria;PB19	0.99968218
ASV16698	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.999957898
ASV16699	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;MND1	0.999999983
ASV16700	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;uncultured bacterium	0.999999993
ASV16701	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999896698
ASV16702	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999999994
ASV16703	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.999860533
ASV16704	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.996210833
ASV16705	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured bacterium	0.949032272
ASV16706	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured Rubrobacteria bacterium;uncultured Rubrobacteria bacterium	0.716177786
ASV16707	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;metagenome	0.784986154
ASV16708	Bacteria;Acidobacteria;Subgroup 6	1
ASV16709	Bacteria;Acidobacteria;Subgroup 6	0.999999999
ASV16710	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera	0.999714157
ASV16711	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.855725959
ASV16712	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.987795833
ASV16713	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Jahnella;Jahnella thaxteri	0.852803312
ASV16714	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;uncultured bacterium	0.946851552
ASV16715	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.999999988
ASV16716	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999971974
ASV16717	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.71362879
ASV16718	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;uncultured	0.999999985
ASV16719	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;Gemmatimonadetes bacterium WWH5	0.999743846
ASV16720	Bacteria;Chloroflexi;Anaerolineae;C10-SB1A;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.963952496
ASV16721	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae	0.99999949
ASV16722	Bacteria;Cyanobacteria;Sericytochromatia;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.748915363
ASV16723	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;metagenome	0.726855374
ASV16724	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;uncultured bacterium	0.909269498
ASV16725	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999676807
ASV16726	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.948991864
ASV16727	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	1
ASV16728	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium	0.727613178
ASV16729	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.934368208
ASV16730	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.981916468
ASV16731	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;Candidatus Entotheonella;uncultured bacterium	0.988865495
ASV16732	Bacteria;Chloroflexi;TK10	0.999986546
ASV16733	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured Gemmatimonadaceae bacterium	0.935836094
ASV16734	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula	0.999999996
ASV16735	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.995909909
ASV16736	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;uncultured	0.99967518
ASV16737	Bacteria;Proteobacteria;Deltaproteobacteria;PB19	0.999891784
ASV16738	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;SZB85	0.971737444
ASV16739	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa	0.836427863
ASV16740	Bacteria;Cyanobacteria;Sericytochromatia;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.900996338
ASV16741	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);11-24;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium	0.894172825
ASV16742	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured Myxococcales bacterium	0.923972303
ASV16743	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.923122012
ASV16744	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.764405616
ASV16745	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.99998998
ASV16746	Bacteria;Planctomycetes;vadinHA49;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.902739521
ASV16747	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales	1
ASV16748	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Bauldia	0.73699073
ASV16749	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;uncultured bacterium	0.91859475
ASV16750	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;uncultured bacterium	0.909350108
ASV16751	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured Myxococcales bacterium	0.947422377
ASV16752	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae	0.999991272
ASV16753	Bacteria;Armatimonadetes;uncultured;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.991457455
ASV16754	Bacteria;Proteobacteria;Deltaproteobacteria	0.999993836
ASV16755	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Chroococcidiopsaceae;uncultured;uncultured cyanobacterium	0.996627978
ASV16756	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured planctomycete;uncultured planctomycete	0.753604203
ASV16757	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.999757348
ASV16758	Bacteria;Chloroflexi;Anaerolineae;SBR1031;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.997041144
ASV16759	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Oligoflexus;uncultured bacterium	0.993476443
ASV16760	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;27F-1492R;uncultured bacterium;uncultured bacterium	0.999981827
ASV16761	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter	0.987456634
ASV16762	Bacteria;Chloroflexi;TK10;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.784803582
ASV16763	Bacteria;Armatimonadetes;uncultured	0.99533897
ASV16764	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.996964024
ASV16765	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.845323203
ASV16766	Bacteria;FBP	0.99999797
ASV16767	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae	0.99999328
ASV16768	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium	0.86346523
ASV16769	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.78787488
ASV16770	Bacteria;Acidobacteria;Subgroup 6;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.725884298
ASV16771	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;uncultured;uncultured bacterium	0.891556927
ASV16772	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.94290309
ASV16773	Bacteria;Acidobacteria;Holophagae;Subgroup 7	0.999999532
ASV16774	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.926581245
ASV16775	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas	1
ASV16776	Bacteria;Armatimonadetes;uncultured;metagenome;metagenome;metagenome;metagenome	0.994172432
ASV16777	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured bacterium;uncultured bacterium	0.978350449
ASV16778	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;A21b;uncultured bacterium;uncultured bacterium	0.846735459
ASV16779	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales	0.988661697
ASV16780	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae	0.999997164
ASV16781	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.999994764
ASV16782	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;FCPS473;uncultured bacterium	0.989990215
ASV16783	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;uncultured bacterium	0.957874843
ASV16784	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales	0.999999999
ASV16785	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;uncultured bacterium	0.992049427
ASV16786	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured	0.749153047
ASV16787	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;E1B-B3-114;uncultured actinobacterium	0.99663784
ASV16788	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.972638424
ASV16789	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;uncultured Bacteroidetes bacterium	0.731386521
ASV16790	Bacteria;Actinobacteria;Acidimicrobiia	0.997359686
ASV16791	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured bacterium	0.87966059
ASV16792	Bacteria;Actinobacteria;Thermoleophilia;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999999725
ASV16793	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium	0.989986943
ASV16794	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured Isosphaera sp.	0.999414846
ASV16795	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1	0.765504158
ASV16796	Bacteria;Bacteroidetes;Ignavibacteria;OPB56	0.999993327
ASV16797	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.937477413
ASV16798	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.999998884
ASV16799	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.77777532
ASV16800	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999596536
ASV16801	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999960734
ASV16802	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999999783
ASV16803	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.9973155
ASV16804	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.874537755
ASV16805	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured Chloroflexi bacterium	0.995362961
ASV16806	Bacteria;Chloroflexi;Anaerolineae;SBR1031;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.999987627
ASV16807	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02	0.999995933
ASV16808	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura sp.	0.719717914
ASV16809	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999927997
ASV16810	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;uncultured bacterium	0.760945968
ASV16811	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.933249118
ASV16812	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.942033741
ASV16813	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium;uncultured bacterium	0.70961248
ASV16814	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;uncultured bacterium	0.734315441
ASV16815	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999993757
ASV16816	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;uncultured bacterium;uncultured bacterium	0.987138436
ASV16817	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;uncultured bacterium;uncultured bacterium	0.909347687
ASV16818	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	1
ASV16819	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flaviaesturariibacter;Flaviaesturariibacter sp.	0.865519868
ASV16820	Bacteria;Planctomycetes;vadinHA49;uncultured Planctomycetales bacterium;uncultured Planctomycetales bacterium;uncultured Planctomycetales bacterium;uncultured Planctomycetales bacterium	0.818381872
ASV16821	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium	0.718380714
ASV16822	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20	0.999999998
ASV16823	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.853952308
ASV16824	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;uncultured bacterium	0.889781003
ASV16825	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;metagenome	0.896111151
ASV16826	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovarius	0.959607125
ASV16827	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured	0.776511008
ASV16828	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata	0.999995804
ASV16829	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;metagenome	0.953286333
ASV16830	Bacteria;Cyanobacteria;Sericytochromatia;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.984624279
ASV16831	Bacteria;Rokubacteria;NC10;Rokubacteriales	1
ASV16832	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.977683241
